Id,Sentiment,Text Tweet,cleaned_text,label,Text Tweet_len,punct,token,stop,stemmed
355,0,"Laporkan metro tv ke kpi, metro itu stres mata najwa selalu kalah oleh ILC",laporkan metro tv ke kpi  metro itu stres mata najwa selalu kalah oleh ilc,,61,1.6,"['laporkan', 'metro', 'tv', 'ke', 'kpi', 'metro', 'itu', 'stres', 'mata', 'najwa', 'selalu', 'kalah', 'oleh', 'ilc']","['laporkan', 'metro', 'tv', 'kpi', 'metro', 'stres', 'mata', 'najwa', 'selalu', 'kalah', 'ilc']","['lapor', 'metro', 'tv', 'kpi', 'metro', 'stres', 'mata', 'najwa', 'selalu', 'kalah', 'ilc']"
356,0,KECEWA MATA NAJWA MALAM INI TIDAK BERMUTU!! NARASI NAJWA BUKTI DIA GA NGERTI MASALAH KARENA KEBERPIHAKAN JADILAH KEBODOHAN,kecewa mata najwa malam ini tidak bermutu   narasi najwa bukti dia ga ngerti masalah karena keberpihakan jadilah kebodohan,,105,1.9,"['kecewa', 'mata', 'najwa', 'malam', 'ini', 'tidak', 'bermutu', 'narasi', 'najwa', 'bukti', 'dia', 'ga', 'ngerti', 'masalah', 'karena', 'keberpihakan', 'jadilah', 'kebodohan']","['kecewa', 'mata', 'najwa', 'malam', 'bermutu', 'narasi', 'najwa', 'bukti', 'ga', 'ngerti', 'masalah', 'keberpihakan', 'jadilah', 'kebodohan']","['kecewa', 'mata', 'najwa', 'malam', 'mutu', 'narasi', 'najwa', 'bukti', 'ga', 'ngerti', 'masalah', 'pihak', 'jadi', 'bodoh']"
357,0,"@Metro_TV untuk acara Mata najwa, host nya @NajwaShihab JANGAN SUKA MENYELA PEMBICARAAN ORANG KALAU BELUM SELESAI. GAK SOPAN", metro tv untuk acara mata najwa  host nya  najwashihab jangan suka menyela pembicaraan orang kalau belum selesai  gak sopan,,107,4.7,"['metro', 'tv', 'untuk', 'acara', 'mata', 'najwa', 'host', 'nya', 'najwashihab', 'jangan', 'suka', 'menyela', 'pembicaraan', 'orang', 'kalau', 'belum', 'selesai', 'gak', 'sopan']","['metro', 'tv', 'acara', 'mata', 'najwa', 'host', 'nya', 'najwashihab', 'jangan', 'suka', 'menyela', 'pembicaraan', 'orang', 'kalau', 'selesai', 'gak', 'sopan']","['metro', 'tv', 'acara', 'mata', 'najwa', 'host', 'nya', 'najwashihab', 'jangan', 'suka', 'sela', 'bicara', 'orang', 'kalau', 'selesai', 'gak', 'sopan']"
358,0,Jadi emosi & sakit hati nonton mata najwa @metro tv. Ganti chanel masakan aja,jadi emosi   sakit hati nonton mata najwa  metro tv  ganti chanel masakan aja,,64,4.7,"['jadi', 'emosi', 'sakit', 'hati', 'nonton', 'mata', 'najwa', 'metro', 'tv', 'ganti', 'chanel', 'masakan', 'aja']","['jadi', 'emosi', 'sakit', 'hati', 'nonton', 'mata', 'najwa', 'metro', 'tv', 'ganti', 'chanel', 'masakan', 'aja']","['jadi', 'emosi', 'sakit', 'hati', 'nonton', 'mata', 'najwa', 'metro', 'tv', 'ganti', 'chanel', 'masakan', 'aja']"
359,0,"MASA DARI ISIS MIMIN ITU BOM KP. MELAYU, MAAF KATANYA ISIS ORGANISASI APA IKUT ORGANISASI MBAK MATA NAJWA? BETULKAH ITU MIMIN?",masa dari isis mimin itu bom kp  melayu  maaf katanya isis organisasi apa ikut organisasi mbak mata najwa  betulkah itu mimin ,,106,3.8,"['masa', 'dari', 'isis', 'mimin', 'itu', 'bom', 'kp', 'melayu', 'maaf', 'katanya', 'isis', 'organisasi', 'apa', 'ikut', 'organisasi', 'mbak', 'mata', 'najwa', 'betulkah', 'itu', 'mimin']","['masa', 'isis', 'mimin', 'bom', 'kp', 'melayu', 'maaf', 'katanya', 'isis', 'organisasi', 'apa', 'ikut', 'organisasi', 'mbak', 'mata', 'najwa', 'betulkah', 'mimin']","['masa', 'isis', 'mimin', 'bom', 'kp', 'melayu', 'maaf', 'kata', 'isis', 'organisasi', 'apa', 'ikut', 'organisasi', 'mbak', 'mata', 'najwa', 'betul', 'mimin']"
360,0,"fotonya kok @Pak_JK , yg integritasnya tdk jelas. Merusak reputasi Mata Najwa aja",fotonya kok  pak jk   yg integritasnya tdk jelas  merusak reputasi mata najwa aja,,69,5.800000000000001,"['fotonya', 'kok', 'pak', 'jk', 'yg', 'integritasnya', 'tdk', 'jelas', 'merusak', 'reputasi', 'mata', 'najwa', 'aja']","['fotonya', 'kok', 'pak', 'jk', 'yg', 'integritasnya', 'tdk', 'jelas', 'merusak', 'reputasi', 'mata', 'najwa', 'aja']","['foto', 'kok', 'pak', 'jk', 'yg', 'integritas', 'tdk', 'jelas', 'rusak', 'reputasi', 'mata', 'najwa', 'aja']"
361,0,gara2 di bantai teman sendiri sesama anggota DPR di mata najwa lu langsung benci metro TV,gara  di bantai teman sendiri sesama anggota dpr di mata najwa lu langsung benci metro tv,,74,0.0,"['gara', 'di', 'bantai', 'teman', 'sendiri', 'sesama', 'anggota', 'dpr', 'di', 'mata', 'najwa', 'lu', 'langsung', 'benci', 'metro', 'tv']","['gara', 'bantai', 'teman', 'sendiri', 'sesama', 'anggota', 'dpr', 'mata', 'najwa', 'lu', 'langsung', 'benci', 'metro', 'tv']","['gara', 'bantai', 'teman', 'sendiri', 'sama', 'anggota', 'dpr', 'mata', 'najwa', 'lu', 'langsung', 'benci', 'metro', 'tv']"
362,0,@Metro_TV Muak melihat kesombongan FZ di acara live Mata Najwa, metro tv muak melihat kesombongan fz di acara live mata najwa,,53,3.8,"['metro', 'tv', 'muak', 'melihat', 'kesombongan', 'fz', 'di', 'acara', 'live', 'mata', 'najwa']","['metro', 'tv', 'muak', 'melihat', 'kesombongan', 'fz', 'acara', 'live', 'mata', 'najwa']","['metro', 'tv', 'muak', 'lihat', 'sombong', 'fz', 'acara', 'live', 'mata', 'najwa']"
363,0,"males lihat @Metro_TV biarpun yg datang org nomor satu dunia, ogah. @Metro_TV dan pembawa acara mata najwa sdh dicontreng hitam",males lihat  metro tv biarpun yg datang org nomor satu dunia  ogah   metro tv dan pembawa acara mata najwa sdh dicontreng hitam,,108,5.6000000000000005,"['males', 'lihat', 'metro', 'tv', 'biarpun', 'yg', 'datang', 'org', 'nomor', 'satu', 'dunia', 'ogah', 'metro', 'tv', 'dan', 'pembawa', 'acara', 'mata', 'najwa', 'sdh', 'dicontreng', 'hitam']","['males', 'lihat', 'metro', 'tv', 'biarpun', 'yg', 'datang', 'org', 'nomor', 'satu', 'dunia', 'ogah', 'metro', 'tv', 'pembawa', 'acara', 'mata', 'najwa', 'sdh', 'dicontreng', 'hitam']","['males', 'lihat', 'metro', 'tv', 'biarpun', 'yg', 'datang', 'org', 'nomor', 'satu', 'dunia', 'ogah', 'metro', 'tv', 'bawa', 'acara', 'mata', 'najwa', 'sdh', 'dicontreng', 'hitam']"
364,0,"keseringan masuk @Metro_TV dan bergaul sama mata najwa, engga diapa-apain ngadu2",keseringan masuk  metro tv dan bergaul sama mata najwa  engga diapa apain ngadu ,,70,5.7,"['keseringan', 'masuk', 'metro', 'tv', 'dan', 'bergaul', 'sama', 'mata', 'najwa', 'engga', 'diapa', 'apain', 'ngadu']","['keseringan', 'masuk', 'metro', 'tv', 'bergaul', 'sama', 'mata', 'najwa', 'engga', 'diapa', 'apain', 'ngadu']","['sering', 'masuk', 'metro', 'tv', 'gaul', 'sama', 'mata', 'najwa', 'engga', 'apa', 'apain', 'ngadu']"
365,0,"Kan udah bilang di mata najwa metro tv, tanya aja sendiri ke bapak anis, kok fitnah",kan udah bilang di mata najwa metro tv  tanya aja sendiri ke bapak anis  kok fitnah,,68,2.9000000000000004,"['kan', 'udah', 'bilang', 'di', 'mata', 'najwa', 'metro', 'tv', 'tanya', 'aja', 'sendiri', 'ke', 'bapak', 'anis', 'kok', 'fitnah']","['kan', 'udah', 'bilang', 'mata', 'najwa', 'metro', 'tv', 'tanya', 'aja', 'sendiri', 'bapak', 'anis', 'kok', 'fitnah']","['kan', 'udah', 'bilang', 'mata', 'najwa', 'metro', 'tv', 'tanya', 'aja', 'sendiri', 'bapak', 'anis', 'kok', 'fitnah']"
366,0,Kenapa MUI tidak mengeluarkan Fatwa Haram Korupsi? Rasanya harus undang jg para petinggi MUI di mata najwa,kenapa mui tidak mengeluarkan fatwa haram korupsi  rasanya harus undang jg para petinggi mui di mata najwa,,90,1.0999999999999999,"['kenapa', 'mui', 'tidak', 'mengeluarkan', 'fatwa', 'haram', 'korupsi', 'rasanya', 'harus', 'undang', 'jg', 'para', 'petinggi', 'mui', 'di', 'mata', 'najwa']","['mui', 'mengeluarkan', 'fatwa', 'haram', 'korupsi', 'rasanya', 'undang', 'jg', 'petinggi', 'mui', 'mata', 'najwa']","['mui', 'keluar', 'fatwa', 'haram', 'korupsi', 'rasa', 'undang', 'jg', 'petinggi', 'mui', 'mata', 'najwa']"
367,0,"Bravo Mata Najwa.. Debat Pilgub DKI kali ini garing,kalah sama MataNajwa yg mampu menggali lbh dalam #MataNajwa @Metro_TV",bravo mata najwa   debat pilgub dki kali ini garing kalah sama matanajwa yg mampu menggali lbh dalam  matanajwa  metro tv,,104,5.800000000000001,"['bravo', 'mata', 'najwa', 'debat', 'pilgub', 'dki', 'kali', 'ini', 'garing', 'kalah', 'sama', 'matanajwa', 'yg', 'mampu', 'menggali', 'lbh', 'dalam', 'matanajwa', 'metro', 'tv']","['bravo', 'mata', 'najwa', 'debat', 'pilgub', 'dki', 'kali', 'garing', 'kalah', 'sama', 'matanajwa', 'yg', 'mampu', 'menggali', 'lbh', 'matanajwa', 'metro', 'tv']","['bravo', 'mata', 'najwa', 'debat', 'pilgub', 'dki', 'kali', 'garing', 'kalah', 'sama', 'matanajwa', 'yg', 'mampu', 'gali', 'lbh', 'matanajwa', 'metro', 'tv']"
368,0,"#BatalDebatKarena Kasihan... pas debat Mata Najwa di metrotv aja Pak Basuki sudah hampir nangis, ga kebayang kemarin debat lagi", bataldebatkarena kasihan    pas debat mata najwa di metrotv aja pak basuki sudah hampir nangis  ga kebayang kemarin debat lagi,,109,4.6,"['bataldebatkarena', 'kasihan', 'pas', 'debat', 'mata', 'najwa', 'di', 'metrotv', 'aja', 'pak', 'basuki', 'sudah', 'hampir', 'nangis', 'ga', 'kebayang', 'kemarin', 'debat', 'lagi']","['bataldebatkarena', 'kasihan', 'pas', 'debat', 'mata', 'najwa', 'metrotv', 'aja', 'pak', 'basuki', 'hampir', 'nangis', 'ga', 'kebayang', 'kemarin', 'debat']","['bataldebatkarena', 'kasihan', 'pas', 'debat', 'mata', 'najwa', 'metrotv', 'aja', 'pak', 'basuki', 'hampir', 'nang', 'ga', 'bayang', 'kemarin', 'debat']"
369,0,Setelah acara di mata najwa kasihan Pak Anies jd bulan2an di medsos untuk dihujat #AhokDjarotDiRosi,setelah acara di mata najwa kasihan pak anies jd bulan an di medsos untuk dihujat  ahokdjarotdirosi,,85,1.2,"['setelah', 'acara', 'di', 'mata', 'najwa', 'kasihan', 'pak', 'anies', 'jd', 'bulan', 'an', 'di', 'medsos', 'untuk', 'dihujat', 'ahokdjarotdirosi']","['acara', 'mata', 'najwa', 'kasihan', 'pak', 'anies', 'jd', 'bulan', 'an', 'medsos', 'dihujat', 'ahokdjarotdirosi']","['acara', 'mata', 'najwa', 'kasihan', 'pak', 'anies', 'jd', 'bulan', 'an', 'medsos', 'hujat', 'ahokdjarotdirosi']"
370,0,"Nyetel metro tv mata najwa debat kemaren Bikin kesel masalah rumah, coba cek skrg msh ada ga itu rumah di webnya",nyetel metro tv mata najwa debat kemaren bikin kesel masalah rumah  coba cek skrg msh ada ga itu rumah di webnya,,92,1.0999999999999999,"['nyetel', 'metro', 'tv', 'mata', 'najwa', 'debat', 'kemaren', 'bikin', 'kesel', 'masalah', 'rumah', 'coba', 'cek', 'skrg', 'msh', 'ada', 'ga', 'itu', 'rumah', 'di', 'webnya']","['nyetel', 'metro', 'tv', 'mata', 'najwa', 'debat', 'kemaren', 'bikin', 'kesel', 'masalah', 'rumah', 'coba', 'cek', 'skrg', 'msh', 'ga', 'rumah', 'webnya']","['nyetel', 'metro', 'tv', 'mata', 'najwa', 'debat', 'kemaren', 'bikin', 'kesel', 'masalah', 'rumah', 'coba', 'cek', 'skrg', 'msh', 'ga', 'rumah', 'webnya']"
371,0,"waktu awal sandi muncul sbg cawagub di metro tv dlm acara mata najwa, pak sandi sdh berbohong....",waktu awal sandi muncul sbg cawagub di metro tv dlm acara mata najwa  pak sandi sdh berbohong    ,,81,6.2,"['waktu', 'awal', 'sandi', 'muncul', 'sbg', 'cawagub', 'di', 'metro', 'tv', 'dlm', 'acara', 'mata', 'najwa', 'pak', 'sandi', 'sdh', 'berbohong']","['waktu', 'awal', 'sandi', 'muncul', 'sbg', 'cawagub', 'metro', 'tv', 'dlm', 'acara', 'mata', 'najwa', 'pak', 'sandi', 'sdh', 'berbohong']","['waktu', 'awal', 'sandi', 'muncul', 'sbg', 'cawagub', 'metro', 'tv', 'dlm', 'acara', 'mata', 'najwa', 'pak', 'sandi', 'sdh', 'bohong']"
372,0,Ini Kesaksian Mengejutkan Pendukung Anies Yang Merasa Tertipu Di Acara Mata Najwa. MENIPU @Metro_TV @MataNajwa,ini kesaksian mengejutkan pendukung anies yang merasa tertipu di acara mata najwa  menipu  metro tv  matanajwa,,96,4.2,"['ini', 'kesaksian', 'mengejutkan', 'pendukung', 'anies', 'yang', 'merasa', 'tertipu', 'di', 'acara', 'mata', 'najwa', 'menipu', 'metro', 'tv', 'matanajwa']","['kesaksian', 'mengejutkan', 'pendukung', 'anies', 'merasa', 'tertipu', 'acara', 'mata', 'najwa', 'menipu', 'metro', 'tv', 'matanajwa']","['saksi', 'kejut', 'dukung', 'anies', 'rasa', 'tipu', 'acara', 'mata', 'najwa', 'tipu', 'metro', 'tv', 'matanajwa']"
373,0,"#MataNajwaDebatJakarta  Di kandang Ahok, Metro TV, dan mata Najwa  Mereka bagaikan sampah yg berserakan Anies pilihanku  Pasti", matanajwadebatjakarta  di kandang ahok  metro tv  dan mata najwa  mereka bagaikan sampah yg berserakan anies pilihanku  pasti,,107,2.8000000000000003,"['matanajwadebatjakarta', 'di', 'kandang', 'ahok', 'metro', 'tv', 'dan', 'mata', 'najwa', 'mereka', 'bagaikan', 'sampah', 'yg', 'berserakan', 'anies', 'pilihanku', 'pasti']","['matanajwadebatjakarta', 'kandang', 'ahok', 'metro', 'tv', 'mata', 'najwa', 'bagaikan', 'sampah', 'yg', 'berserakan', 'anies', 'pilihanku']","['matanajwadebatjakarta', 'kandang', 'ahok', 'metro', 'tv', 'mata', 'najwa', 'bagai', 'sampah', 'yg', 'sera', 'anies', 'pilih']"
374,0,Katanya boikot MetroTV tp kok ngintip Mata Najwa,katanya boikot metrotv tp kok ngintip mata najwa,,41,0.0,"['katanya', 'boikot', 'metrotv', 'tp', 'kok', 'ngintip', 'mata', 'najwa']","['katanya', 'boikot', 'metrotv', 'tp', 'kok', 'ngintip', 'mata', 'najwa']","['kata', 'boikot', 'metrotv', 'tp', 'kok', 'ngintip', 'mata', 'najwa']"
375,0,"Malas lihat Anies, bawa sial aja ini orang, lebih baik lihat Ahok aja di Mata Najwa",malas lihat anies  bawa sial aja ini orang  lebih baik lihat ahok aja di mata najwa,,68,2.9000000000000004,"['malas', 'lihat', 'anies', 'bawa', 'sial', 'aja', 'ini', 'orang', 'lebih', 'baik', 'lihat', 'ahok', 'aja', 'di', 'mata', 'najwa']","['malas', 'lihat', 'anies', 'bawa', 'sial', 'aja', 'orang', 'lebih', 'baik', 'lihat', 'ahok', 'aja', 'mata', 'najwa']","['malas', 'lihat', 'anies', 'bawa', 'sial', 'aja', 'orang', 'lebih', 'baik', 'lihat', 'ahok', 'aja', 'mata', 'najwa']"
376,0,Nonton Mata Najwa @Metro_TV gw liat Anies ngomong bikin ngantuk #anaktangsel,nonton mata najwa  metro tv gw liat anies ngomong bikin ngantuk  anaktangsel,,66,4.5,"['nonton', 'mata', 'najwa', 'metro', 'tv', 'gw', 'liat', 'anies', 'ngomong', 'bikin', 'ngantuk', 'anaktangsel']","['nonton', 'mata', 'najwa', 'metro', 'tv', 'gw', 'liat', 'anies', 'ngomong', 'bikin', 'ngantuk', 'anaktangsel']","['nonton', 'mata', 'najwa', 'metro', 'tv', 'gw', 'liat', 'anies', 'ngomong', 'bikin', 'ngantuk', 'anaktangsel']"
377,0,mata najwa  selalu menuduh menjelekan lawan memfonis lawan,mata najwa  selalu menuduh menjelekan lawan memfonis lawan,,50,0.0,"['mata', 'najwa', 'selalu', 'menuduh', 'menjelekan', 'lawan', 'memfonis', 'lawan']","['mata', 'najwa', 'selalu', 'menuduh', 'menjelekan', 'lawan', 'memfonis', 'lawan']","['mata', 'najwa', 'selalu', 'tuduh', 'jelek', 'lawan', 'fon', 'lawan']"
378,0,"Liat Mata Najwa @Metro_TV males, diskusi @basuki_btp sama @aniesbaswedan ga imbang.. salah satunya jualan mimpi",liat mata najwa  metro tv males  diskusi  basuki btp sama  aniesbaswedan ga imbang   salah satunya jualan mimpi,,97,8.200000000000001,"['liat', 'mata', 'najwa', 'metro', 'tv', 'males', 'diskusi', 'basuki', 'btp', 'sama', 'aniesbaswedan', 'ga', 'imbang', 'salah', 'satunya', 'jualan', 'mimpi']","['liat', 'mata', 'najwa', 'metro', 'tv', 'males', 'diskusi', 'basuki', 'btp', 'sama', 'aniesbaswedan', 'ga', 'imbang', 'salah', 'satunya', 'jualan', 'mimpi']","['liat', 'mata', 'najwa', 'metro', 'tv', 'males', 'diskusi', 'basuki', 'btp', 'sama', 'aniesbaswedan', 'ga', 'imbang', 'salah', 'satu', 'jual', 'mimpi']"
379,0,kayaknya mata Najwa mengadu domba kedua cagub di putaran 2 Pilkada DKI nih...,kayaknya mata najwa mengadu domba kedua cagub di putaran   pilkada dki nih   ,,65,4.6,"['kayaknya', 'mata', 'najwa', 'mengadu', 'domba', 'kedua', 'cagub', 'di', 'putaran', 'pilkada', 'dki', 'nih']","['kayaknya', 'mata', 'najwa', 'mengadu', 'domba', 'kedua', 'cagub', 'putaran', 'pilkada', 'dki', 'nih']","['kayak', 'mata', 'najwa', 'adu', 'domba', 'dua', 'cagub', 'putar', 'pilkada', 'dki', 'nih']"
380,0,"gak mungkin saya di penjara, saksinya aja palsu kok. Kata pak Ahok  #TerbuktiTeruji #MataNajwaMetroTv",gak mungkin saya di penjara  saksinya aja palsu kok  kata pak ahok   terbuktiteruji  matanajwametrotv,,87,4.6,"['gak', 'mungkin', 'saya', 'di', 'penjara', 'saksinya', 'aja', 'palsu', 'kok', 'kata', 'pak', 'ahok', 'terbuktiteruji', 'matanajwametrotv']","['gak', 'mungkin', 'penjara', 'saksinya', 'aja', 'palsu', 'kok', 'kata', 'pak', 'ahok', 'terbuktiteruji', 'matanajwametrotv']","['gak', 'mungkin', 'penjara', 'saksi', 'aja', 'palsu', 'kok', 'kata', 'pak', 'ahok', 'terbuktiteruji', 'matanajwametrotv']"
381,0,"pak anis pak anis, rekaman 2 thn lalu msh disimpan loh sm metrotv  gak malu ya nelen ludah sendri? #MataNajwaMetroTv",pak anis pak anis  rekaman   thn lalu msh disimpan loh sm metrotv  gak malu ya nelen ludah sendri   matanajwametrotv,,96,3.1,"['pak', 'anis', 'pak', 'anis', 'rekaman', 'thn', 'lalu', 'msh', 'disimpan', 'loh', 'sm', 'metrotv', 'gak', 'malu', 'ya', 'nelen', 'ludah', 'sendri', 'matanajwametrotv']","['pak', 'anis', 'pak', 'anis', 'rekaman', 'thn', 'lalu', 'msh', 'disimpan', 'loh', 'sm', 'metrotv', 'gak', 'malu', 'nelen', 'ludah', 'sendri', 'matanajwametrotv']","['pak', 'anis', 'pak', 'anis', 'rekam', 'thn', 'lalu', 'msh', 'simpan', 'loh', 'sm', 'metrotv', 'gak', 'malu', 'nelen', 'ludah', 'sendri', 'matanajwametrotv']"
382,0,Sebagus apapun sistem ketika yang menjalankan orang yg tidak baik. Maka jadilah sistem itu tidak baik pula #matanajwametrotv,sebagus apapun sistem ketika yang menjalankan orang yg tidak baik  maka jadilah sistem itu tidak baik pula  matanajwametrotv,,107,1.9,"['sebagus', 'apapun', 'sistem', 'ketika', 'yang', 'menjalankan', 'orang', 'yg', 'tidak', 'baik', 'maka', 'jadilah', 'sistem', 'itu', 'tidak', 'baik', 'pula', 'matanajwametrotv']","['sebagus', 'apapun', 'sistem', 'menjalankan', 'orang', 'yg', 'baik', 'jadilah', 'sistem', 'baik', 'matanajwametrotv']","['bagus', 'apa', 'sistem', 'jalan', 'orang', 'yg', 'baik', 'jadi', 'sistem', 'baik', 'matanajwametrotv']"
383,0,"Ridwan Bae tai  Tampang aja udah ngeselin, ayo mbk nana bully trus si Bae,, #MataNajwaMETROTV",ridwan bae tai  tampang aja udah ngeselin  ayo mbk nana bully trus si bae    matanajwametrotv,,78,5.1,"['ridwan', 'bae', 'tai', 'tampang', 'aja', 'udah', 'ngeselin', 'ayo', 'mbk', 'nana', 'bully', 'trus', 'si', 'bae', 'matanajwametrotv']","['ridwan', 'bae', 'tai', 'tampang', 'aja', 'udah', 'ngeselin', 'ayo', 'mbk', 'nana', 'bully', 'trus', 'si', 'bae', 'matanajwametrotv']","['ridwan', 'bae', 'tai', 'tampang', 'aja', 'udah', 'ngeselin', 'ayo', 'mbk', 'nana', 'bully', 'trus', 'si', 'bae', 'matanajwametrotv']"
384,0,Miris liat pengaturan skor di sepakbola indonesia  #matanajwametrotv,miris liat pengaturan skor di sepakbola indonesia   matanajwametrotv,,60,1.7000000000000002,"['miris', 'liat', 'pengaturan', 'skor', 'di', 'sepakbola', 'indonesia', 'matanajwametrotv']","['miris', 'liat', 'pengaturan', 'skor', 'sepakbola', 'indonesia', 'matanajwametrotv']","['miris', 'liat', 'atur', 'skor', 'sepakbola', 'indonesia', 'matanajwametrotv']"
385,0,"Dahulu pemuda berperang melawan penjajah, sekarang pemuda melawan kebiasaan buruk yang tak kunjung berubah #matanajwametrotv",dahulu pemuda berperang melawan penjajah  sekarang pemuda melawan kebiasaan buruk yang tak kunjung berubah  matanajwametrotv,,110,1.7999999999999998,"['dahulu', 'pemuda', 'berperang', 'melawan', 'penjajah', 'sekarang', 'pemuda', 'melawan', 'kebiasaan', 'buruk', 'yang', 'tak', 'kunjung', 'berubah', 'matanajwametrotv']","['pemuda', 'berperang', 'melawan', 'penjajah', 'sekarang', 'pemuda', 'melawan', 'kebiasaan', 'buruk', 'tak', 'kunjung', 'berubah', 'matanajwametrotv']","['pemuda', 'perang', 'lawan', 'jajah', 'sekarang', 'pemuda', 'lawan', 'biasa', 'buruk', 'tak', 'kunjung', 'ubah', 'matanajwametrotv']"
386,0,Pasrah pak ? Haha TAI #MataNajwaMetroTV #SepakBolaMilikSiapa?,pasrah pak   haha tai  matanajwametrotv  sepakbolamiliksiapa ,,55,7.3,"['pasrah', 'pak', 'haha', 'tai', 'matanajwametrotv', 'sepakbolamiliksiapa']","['pasrah', 'pak', 'haha', 'tai', 'matanajwametrotv', 'sepakbolamiliksiapa']","['pasrah', 'pak', 'haha', 'tai', 'matanajwametrotv', 'sepakbolamiliksiapa']"
387,0,"lo bilang kita2 ga punya kerjan ya, @radityadika #MataNajwaMetroTv",lo bilang kita  ga punya kerjan ya   radityadika  matanajwametrotv,,58,5.2,"['lo', 'bilang', 'kita', 'ga', 'punya', 'kerjan', 'ya', 'radityadika', 'matanajwametrotv']","['lo', 'bilang', 'ga', 'punya', 'kerjan', 'radityadika', 'matanajwametrotv']","['lo', 'bilang', 'ga', 'punya', 'kerjan', 'radityadika', 'matanajwametrotv']"
388,0,PSSI tempat pelacur diri sudah tak punya hati nurani! memalukan @MataNajwaMetroTV,pssi tempat pelacur diri sudah tak punya hati nurani  memalukan  matanajwametrotv,,71,2.8000000000000003,"['pssi', 'tempat', 'pelacur', 'diri', 'sudah', 'tak', 'punya', 'hati', 'nurani', 'memalukan', 'matanajwametrotv']","['pssi', 'tempat', 'pelacur', 'diri', 'tak', 'punya', 'hati', 'nurani', 'memalukan', 'matanajwametrotv']","['pssi', 'tempat', 'lacur', 'diri', 'tak', 'punya', 'hati', 'nurani', 'malu', 'matanajwametrotv']"
389,0,#MataNajwaMetroTV jembatan comal masih blm jadi... akibatya padat merayap..., matanajwametrotv jembatan comal masih blm jadi    akibatya padat merayap   ,,68,10.299999999999999,"['matanajwametrotv', 'jembatan', 'comal', 'masih', 'blm', 'jadi', 'akibatya', 'padat', 'merayap']","['matanajwametrotv', 'jembatan', 'comal', 'blm', 'jadi', 'akibatya', 'padat', 'merayap']","['matanajwametrotv', 'jembatan', 'comal', 'blm', 'jadi', 'akibatya', 'padat', 'rayap']"
390,0,Bagaimana penegak MELANGGAR hukum? Kita TIDAK membayar SERAGAM mereka hanya untuk menegakkan HUKUM RIMBA @MataNajwa #MataNajwaMetroTv,bagaimana penegak melanggar hukum  kita tidak membayar seragam mereka hanya untuk menegakkan hukum rimba  matanajwa  matanajwametrotv,,118,2.5,"['bagaimana', 'penegak', 'melanggar', 'hukum', 'kita', 'tidak', 'membayar', 'seragam', 'mereka', 'hanya', 'untuk', 'menegakkan', 'hukum', 'rimba', 'matanajwa', 'matanajwametrotv']","['bagaimana', 'penegak', 'melanggar', 'hukum', 'membayar', 'seragam', 'menegakkan', 'hukum', 'rimba', 'matanajwa', 'matanajwametrotv']","['bagaimana', 'tegak', 'langgar', 'hukum', 'bayar', 'seragam', 'tegak', 'hukum', 'rimba', 'matanajwa', 'matanajwametrotv']"
